emp_no,first_name,last_name,title,from_date,salary,count
200027,Nathalie,Godskesen,Senior Staff,1995-11-09,66755,2
442039,Nathalie,Hemaspaandra,Senior Engineer,2000-12-18,40000,2
442039,Nathalie,Hemaspaandra,Engineer,1991-12-19,40000,2
434821,Nathalie,Kalsbeek,Staff,1996-10-20,55939,2
434821,Nathalie,Kalsbeek,Senior Staff,2001-10-20,55939,2
68531,Nathalie,Kroft,Staff,1994-11-19,40000,2
68531,Nathalie,Kroft,Senior Staff,2001-11-19,40000,2
37171,Nathalie,Lorys,Senior Engineer,1996-07-29,56266,2
37171,Nathalie,Lorys,Engineer,1988-07-29,56266,2
60115,Nathalie,Murillo,Staff,1985-05-22,50174,2
60115,Nathalie,Murillo,Senior Staff,1994-05-22,50174,2
94541,Nathalie,Naudin,Engineer,1991-04-09,43780,2
94541,Nathalie,Naudin,Senior Engineer,1999-04-09,43780,2
26697,Nathalie,Openshaw,Engineer,1992-09-30,47376,2
26697,Nathalie,Openshaw,Senior Engineer,1998-09-30,47376,2
30332,Nathalie,Oppitz,Staff,1992-07-08,84544,2
30332,Nathalie,Oppitz,Senior Staff,2000-07-08,84544,2
44429,Nathalie,Parfitt,Staff,1997-07-11,51983,3
214183,Nathalie,Parfitt,Senior Staff,1996-01-19,67539,3
214183,Nathalie,Parfitt,Staff,1989-01-18,67539,3
400355,Nathalie,Peek,Senior Staff,1993-06-14,83701,2
400355,Nathalie,Peek,Staff,1988-06-14,83701,2
204206,Nathalie,Picci,Senior Staff,2002-01-02,52432,2
204206,Nathalie,Picci,Staff,1996-01-03,52432,2
11322,Nathalie,Pocchiola,Assistant Engineer,1985-07-07,43021,3
11322,Nathalie,Pocchiola,Senior Engineer,1999-07-08,43021,3
11322,Nathalie,Pocchiola,Engineer,1992-07-07,43021,3
208258,Nathalie,Remmers,Assistant Engineer,1986-08-13,57364,2
208258,Nathalie,Remmers,Engineer,1995-08-13,57364,2
53442,Nathalie,Riefers,Engineer,1988-08-12,60078,2
53442,Nathalie,Riefers,Senior Engineer,1997-08-12,60078,2
61180,Nathalie,Sullins,Senior Engineer,1997-06-19,52754,2
61180,Nathalie,Sullins,Engineer,1988-06-19,52754,2
85747,Nathalie,Vingron,Senior Engineer,2000-05-17,40000,2
85747,Nathalie,Vingron,Engineer,1993-05-17,40000,2
492580,Nathalie,Zastre,Senior Staff,2000-05-16,53712,2
492580,Nathalie,Zastre,Staff,1991-05-17,53712,2
413306,Nathan,Alencar,Senior Engineer,1997-02-01,40000,2
413306,Nathan,Alencar,Engineer,1991-02-02,40000,2
442672,Nathan,Aloia,Engineer,1993-09-07,40000,2
442672,Nathan,Aloia,Senior Engineer,2000-09-07,40000,2
103258,Nathan,Baaz,Senior Staff,1993-08-18,40000,2
103258,Nathan,Baaz,Staff,1985-08-18,40000,2
411820,Nathan,Benantar,Senior Staff,1993-07-17,40000,2
411820,Nathan,Benantar,Staff,1988-07-17,40000,2
106992,Nathan,Denis,Senior Staff,2002-06-09,96871,2
106992,Nathan,Denis,Staff,1997-06-09,96871,2
464478,Nathan,Denna,Engineer,1986-08-17,41245,2
464478,Nathan,Denna,Senior Engineer,1991-08-17,41245,2
489534,Nathan,Dredge,Engineer,1995-01-31,40000,2
489534,Nathan,Dredge,Senior Engineer,2002-01-31,40000,2
239091,Nathan,Emmart,Staff,1996-02-17,40000,2
239091,Nathan,Emmart,Senior Staff,2002-02-16,40000,2
450284,Nathan,Erman,Senior Engineer,1997-12-21,64142,2
450284,Nathan,Erman,Engineer,1992-12-21,64142,2
452616,Nathan,Escriba,Engineer,1990-12-03,40000,2
452616,Nathan,Escriba,Senior Engineer,1998-12-03,40000,2
205812,Nathan,Fraisse,Senior Engineer,1998-07-04,40000,2
205812,Nathan,Fraisse,Engineer,1991-07-04,40000,2
454389,Nathan,Garnick,Engineer,1994-10-14,47655,2
454389,Nathan,Garnick,Assistant Engineer,1986-10-14,47655,2
200658,Nathan,Gire,Senior Staff,2000-01-11,67624,2
54506,Nathan,Gire,Staff,1999-02-26,101001,2
482438,Nathan,Gulik,Senior Staff,1991-12-29,50218,2
482438,Nathan,Gulik,Staff,1985-12-29,50218,2
241553,Nathan,Gurbaxani,Senior Staff,1996-05-15,76559,2
241553,Nathan,Gurbaxani,Staff,1987-05-16,76559,2
293487,Nathan,Haldar,Senior Staff,1998-07-29,50942,2
293487,Nathan,Haldar,Staff,1989-07-29,50942,2
47038,Nathan,Krohn,Senior Engineer,1991-04-12,48972,2
47038,Nathan,Krohn,Engineer,1986-04-12,48972,2
104427,Nathan,Krupka,Staff,1995-01-29,87992,2
104427,Nathan,Krupka,Senior Staff,2002-01-29,87992,2
216160,Nathan,Kusakari,Assistant Engineer,1990-07-26,71625,2
216160,Nathan,Kusakari,Engineer,1998-07-26,71625,2
14941,Nathan,Lichtner,Senior Engineer,1994-12-22,43608,2
14941,Nathan,Lichtner,Engineer,1988-12-22,43608,2
65734,Nathan,Makrucki,Engineer,2000-12-10,40000,2
65734,Nathan,Makrucki,Assistant Engineer,1995-12-11,40000,2
233822,Nathan,Mitchem,Staff,1989-07-25,40000,2
233822,Nathan,Mitchem,Senior Staff,1998-07-25,40000,2
243307,Nathan,Narlikar,Senior Staff,1998-02-15,55994,2
243307,Nathan,Narlikar,Staff,1993-02-15,55994,2
442104,Nathan,Peak,Staff,1989-06-11,88295,2
442104,Nathan,Peak,Senior Staff,1998-06-11,88295,2
226573,Nathan,Penn,Engineer,1996-09-01,40000,2
226573,Nathan,Penn,Senior Engineer,2001-09-01,40000,2
246063,Nathan,Percebois,Senior Staff,2001-09-16,51282,2
246063,Nathan,Percebois,Staff,1992-09-16,51282,2
446772,Nathan,Pettis,Senior Engineer,1993-06-22,43819,2
446772,Nathan,Pettis,Engineer,1988-06-22,43819,2
408680,Nathan,Picaronny,Assistant Engineer,1989-09-12,40000,2
408680,Nathan,Picaronny,Engineer,1998-09-12,40000,2
11503,Nathan,Picht,Senior Engineer,2002-04-09,56928,2
11503,Nathan,Picht,Engineer,1997-04-09,56928,2
26402,Nathan,Pietracaprina,Engineer,1991-04-25,53570,2
26402,Nathan,Pietracaprina,Senior Engineer,1996-04-24,53570,2
496295,Nathan,Plavsic,Senior Engineer,1995-02-12,40567,2
496295,Nathan,Plavsic,Engineer,1986-02-12,40567,2
486863,Nathan,Polupanov,Senior Staff,1994-04-02,40000,2
486863,Nathan,Polupanov,Staff,1986-04-02,40000,2
467404,Nathan,Poupard,Senior Staff,1999-03-12,40000,2
467404,Nathan,Poupard,Staff,1990-03-12,40000,2
499986,Nathan,Ranta,Senior Staff,1992-08-11,91988,2
499986,Nathan,Ranta,Staff,1985-08-11,91988,2
83658,Nathan,Reistad,Senior Staff,1997-04-05,61242,2
83658,Nathan,Reistad,Staff,1990-04-06,61242,2
412884,Nathan,Selenyi,Senior Engineer,1995-11-11,40000,2
412884,Nathan,Selenyi,Engineer,1987-11-11,40000,2
71204,Nathan,Seuren,Engineer,1989-08-26,40000,2
71204,Nathan,Seuren,Senior Engineer,1995-08-26,40000,2
93422,Nathan,Stiles,Staff,1992-02-26,52497,2
93422,Nathan,Stiles,Senior Staff,1997-02-25,52497,2
91279,Nathan,Terwilliger,Senior Engineer,1999-09-15,40097,2
91279,Nathan,Terwilliger,Engineer,1994-09-15,40097,2
239695,Nathan,Thisen,Engineer,1990-10-10,70005,2
239695,Nathan,Thisen,Senior Engineer,1995-10-10,70005,2
442599,Nathan,Thombley,Engineer,1985-04-19,40000,2
442599,Nathan,Thombley,Senior Engineer,1994-04-19,40000,2
107873,Nathan,Tsunoo,Staff,1989-11-26,75582,2
107873,Nathan,Tsunoo,Senior Staff,1995-11-26,75582,2
62299,Navid,Anido,Senior Engineer,1999-06-19,48910,2
62299,Navid,Anido,Engineer,1992-06-18,48910,2
466739,Navid,Birge,Engineer,1991-12-30,45080,2
466739,Navid,Birge,Senior Engineer,2000-12-29,45080,2
497953,Navid,Buchter,Senior Staff,1998-11-22,56515,2
497953,Navid,Buchter,Staff,1991-11-22,56515,2
100411,Navid,Cannane,Engineer,1992-07-12,62652,4
100411,Navid,Cannane,Senior Engineer,1999-07-13,62652,4
439251,Navid,Cannane,Engineer,1989-11-20,40000,4
439251,Navid,Cannane,Senior Engineer,1995-11-20,40000,4
202873,Navid,Ciolek,Engineer,1991-12-22,40000,4
202873,Navid,Ciolek,Senior Engineer,1998-12-22,40000,4
492732,Navid,Ciolek,Staff,1988-08-21,46735,4
492732,Navid,Ciolek,Senior Staff,1995-08-22,46735,4
449897,Navid,Dichev,Staff,1986-12-02,66617,2
449897,Navid,Dichev,Senior Staff,1995-12-02,66617,2
68448,Navid,Domenig,Senior Engineer,1995-03-14,60462,2
68448,Navid,Domenig,Engineer,1990-03-14,60462,2
431214,Navid,DuCasse,Senior Staff,1996-10-17,66677,2
431214,Navid,DuCasse,Staff,1991-10-18,66677,2
420676,Navid,Garnier,Engineer,1991-07-17,40000,2
420676,Navid,Garnier,Senior Engineer,1998-07-17,40000,2
450161,Navid,Georg,Senior Engineer,1995-12-22,51786,2
450161,Navid,Georg,Engineer,1990-12-22,51786,2
49644,Navid,Glowinski,Engineer,1989-02-05,65117,2
49644,Navid,Glowinski,Senior Engineer,1998-02-05,65117,2
221442,Navid,Heijenga,Staff,1990-12-28,48723,2
221442,Navid,Heijenga,Senior Staff,1996-12-27,48723,2
437419,Navid,Ishibashi,Engineer,1986-07-20,50019,2
437419,Navid,Ishibashi,Senior Engineer,1995-07-20,50019,2
247327,Navid,Itzigehl,Senior Staff,1998-09-24,87613,2
247327,Navid,Itzigehl,Staff,1989-09-24,87613,2
73514,Navid,Khamsi,Engineer,1997-02-16,40000,2
73514,Navid,Khamsi,Assistant Engineer,1991-02-17,40000,2
56661,Navid,Kornatzky,Senior Staff,1995-04-13,57402,2
56661,Navid,Kornatzky,Staff,1990-04-13,57402,2
203263,Navid,Koshiba,Engineer,1989-07-28,42773,2
203263,Navid,Koshiba,Senior Engineer,1994-07-28,42773,2
288855,Navid,Kruskal,Senior Staff,1999-12-03,51292,2
288855,Navid,Kruskal,Staff,1991-12-03,51292,2
231842,Navid,Limongiello,Assistant Engineer,1989-02-20,40000,2
231842,Navid,Limongiello,Engineer,1997-02-20,40000,2
463041,Navid,Litecky,Senior Engineer,1999-09-02,64616,2
463041,Navid,Litecky,Engineer,1993-09-02,64616,2
45561,Navid,Lodder,Senior Engineer,2000-06-24,40000,2
45561,Navid,Lodder,Engineer,1994-06-25,40000,2
79119,Navid,Maccarone,Senior Engineer,1995-07-24,50158,2
79119,Navid,Maccarone,Engineer,1989-07-24,50158,2
287613,Navid,Magalhaes,Senior Staff,1999-02-26,71012,2
287613,Navid,Magalhaes,Staff,1992-02-26,71012,2
493068,Navid,Malinowski,Engineer,1988-05-28,60226,2
493068,Navid,Malinowski,Senior Engineer,1994-05-28,60226,2
449520,Navid,Mansanne,Staff,1994-05-26,40000,2
449520,Navid,Mansanne,Senior Staff,2002-05-26,40000,2
450665,Navid,Oehlmann,Staff,1989-01-05,73282,2
450665,Navid,Oehlmann,Senior Staff,1998-01-05,73282,2
458135,Navid,Olivero,Engineer,1996-11-16,40000,2
458135,Navid,Olivero,Assistant Engineer,1989-11-16,40000,2
478131,Navid,Pettit,Senior Staff,1992-04-20,57932,2
478131,Navid,Pettit,Staff,1985-04-20,57932,2
283789,Navid,Piveteau,Staff,1988-05-24,40000,2
283789,Navid,Piveteau,Senior Staff,1997-05-24,40000,2
268141,Navid,Scharstein,Senior Engineer,1997-08-04,59604,2
268141,Navid,Scharstein,Engineer,1992-08-04,59604,2
107032,Navid,Schlenzig,Staff,1987-12-01,84400,2
107032,Navid,Schlenzig,Senior Staff,1994-12-01,84400,2
65096,Navid,Stasinski,Staff,1993-07-05,61380,2
65096,Navid,Stasinski,Senior Staff,1998-07-05,61380,2
281746,Navid,Straney,Senior Engineer,1993-12-09,60423,2
281746,Navid,Straney,Engineer,1987-12-10,60423,2
92694,Navid,Tetzlaff,Engineer,1995-10-07,47560,2
92694,Navid,Tetzlaff,Senior Engineer,2000-10-06,47560,2
86480,Navid,Tramer,Engineer,1993-08-27,40000,2
86480,Navid,Tramer,Senior Engineer,1999-08-27,40000,2
291700,Navid,Turnbull,Senior Staff,1996-03-28,40000,2
291700,Navid,Turnbull,Staff,1991-03-29,40000,2
71914,Navid,Uludag,Senior Engineer,1988-05-27,40000,3
266159,Navid,Uludag,Senior Engineer,1992-02-18,47437,3
266159,Navid,Uludag,Engineer,1986-02-18,47437,3
279742,Navid,Woycyznski,Engineer,1986-01-09,58034,2
279742,Navid,Woycyznski,Senior Engineer,1994-01-09,58034,2
201120,Navin,Akaboshi,Senior Engineer,1998-05-12,40000,2
201120,Navin,Akaboshi,Engineer,1990-05-12,40000,2
274066,Navin,Aloisi,Staff,1985-05-11,65483,2
274066,Navin,Aloisi,Senior Staff,1994-05-11,65483,2
90997,Navin,Angelopoulos,Staff,1993-04-17,81022,2
90997,Navin,Angelopoulos,Senior Staff,2001-04-17,81022,2
419250,Navin,Birge,Engineer,1987-02-07,40000,2
419250,Navin,Birge,Senior Engineer,1996-02-07,40000,2
431705,Navin,Conde,Engineer,1992-04-07,43767,2
431705,Navin,Conde,Senior Engineer,1999-04-08,43767,2
29317,Navin,Conia,Senior Engineer,1997-06-23,40000,2
29317,Navin,Conia,Engineer,1988-06-23,40000,2
49772,Navin,Cools,Senior Engineer,1992-02-13,40000,2
49772,Navin,Cools,Engineer,1987-02-13,40000,2
91029,Navin,Crooks,Senior Staff,1991-04-12,78691,2
91029,Navin,Crooks,Staff,1985-04-12,78691,2
419163,Navin,Decleir,Senior Engineer,2000-07-31,40000,2
419163,Navin,Decleir,Engineer,1991-08-01,40000,2
408488,Navin,Edelhoff,Staff,1985-04-27,41913,2
408488,Navin,Edelhoff,Senior Staff,1992-04-27,41913,2
53642,Navin,Erdi,Senior Staff,1993-09-22,61562,2
53642,Navin,Erdi,Staff,1986-09-22,61562,2
291946,Navin,Henseler,Engineer,1996-04-17,40000,2
291946,Navin,Henseler,Senior Engineer,2001-04-17,40000,2
207050,Navin,Khasidashvili,Engineer,1988-03-24,48961,2
207050,Navin,Khasidashvili,Senior Engineer,1996-03-24,48961,2
44018,Navin,Lambe,Engineer,1993-05-10,40000,2
44018,Navin,Lambe,Senior Engineer,2000-05-10,40000,2
408477,Navin,Lovengreen,Engineer,1987-08-13,53796,2
408477,Navin,Lovengreen,Senior Engineer,1992-08-12,53796,2
295543,Navin,Nannarelli,Engineer,1988-09-07,53821,2
295543,Navin,Nannarelli,Senior Engineer,1993-09-07,53821,2
409635,Navin,Negoita,Staff,1991-01-26,74469,2
409635,Navin,Negoita,Senior Staff,1997-01-25,74469,2
460098,Navin,Oxenboll,Engineer,1996-06-18,50952,2
460098,Navin,Oxenboll,Senior Engineer,2001-06-18,50952,2
60544,Navin,Peres,Engineer,1990-06-14,44336,2
60544,Navin,Peres,Senior Engineer,1996-06-13,44336,2
477874,Navin,Pero,Assistant Engineer,1987-03-12,50537,3
477874,Navin,Pero,Senior Engineer,2001-03-12,50537,3
477874,Navin,Pero,Engineer,1994-03-12,50537,3
228146,Navin,Rande,Staff,1990-07-29,67719,2
228146,Navin,Rande,Senior Staff,1995-07-29,67719,2
406238,Navin,Range,Senior Engineer,1993-09-23,59759,2
406238,Navin,Range,Engineer,1988-09-23,59759,2
295727,Navin,Ratzlaff,Senior Staff,2001-05-06,60962,2
295727,Navin,Ratzlaff,Staff,1994-05-06,60962,2
295118,Navin,Redmiles,Senior Staff,1996-06-17,78022,2
295118,Navin,Redmiles,Staff,1988-06-17,78022,2
418205,Navin,Schauser,Staff,1990-06-01,40000,2
418205,Navin,Schauser,Senior Staff,1998-06-01,40000,2
439296,Navin,Shimshoni,Senior Engineer,1989-08-08,47226,3
493040,Navin,Shimshoni,Senior Staff,1995-10-03,81181,3
493040,Navin,Shimshoni,Staff,1989-10-03,81181,3
262498,Navin,Sluis,Staff,1987-01-30,40000,2
262498,Navin,Sluis,Senior Staff,1992-01-30,40000,2
36410,Navin,Steenbeek,Staff,1987-07-16,50895,2
36410,Navin,Steenbeek,Senior Staff,1992-07-15,50895,2
244113,Navin,Terwilliger,Senior Engineer,1997-08-29,48992,2
244113,Navin,Terwilliger,Engineer,1988-08-29,48992,2
487067,Navin,Vendrig,Staff,1989-10-09,44503,2
487067,Navin,Vendrig,Senior Staff,1997-10-09,44503,2
284156,Nechama,Ananiadou,Senior Engineer,1994-04-14,40000,2
284156,Nechama,Ananiadou,Engineer,1986-04-14,40000,2
476733,Nechama,Bach,Engineer,1995-12-22,40000,2
493222,Nechama,Bach,Senior Engineer,1996-07-07,48235,2
107017,Nechama,Chartres,Engineer,1994-07-09,46157,2
107017,Nechama,Chartres,Senior Engineer,2000-07-08,46157,2
299352,Nechama,Ciolek,Staff,1992-03-03,43792,2
299352,Nechama,Ciolek,Senior Staff,1997-03-03,43792,2
215471,Nechama,Dehkordi,Senior Engineer,1990-02-25,40000,2
215471,Nechama,Dehkordi,Engineer,1985-02-25,40000,2
211666,Nechama,Dratva,Senior Engineer,1993-02-16,40000,2
211666,Nechama,Dratva,Engineer,1988-02-17,40000,2
432918,Nechama,Ferretti,Staff,1985-02-09,40000,2
432918,Nechama,Ferretti,Senior Staff,1992-02-10,40000,2
260529,Nechama,Hofstetter,Assistant Engineer,1987-11-09,40000,3
260529,Nechama,Hofstetter,Senior Engineer,1999-11-08,40000,3
260529,Nechama,Hofstetter,Engineer,1993-11-08,40000,3
436735,Nechama,Joslin,Senior Staff,1997-11-18,44086,2
436735,Nechama,Joslin,Staff,1991-11-19,44086,2
459364,Nechama,Linnainmaa,Staff,1992-01-22,45913,2
459364,Nechama,Linnainmaa,Senior Staff,2000-01-22,45913,2
422454,Nechama,McAlpine,Senior Staff,1994-10-01,80226,2
422454,Nechama,McAlpine,Staff,1986-10-01,80226,2
53103,Nechama,Molenkamp,Staff,1989-08-09,60801,2
53103,Nechama,Molenkamp,Senior Staff,1997-08-09,60801,2
474050,Nechama,Olano,Senior Engineer,2001-09-27,60139,2
474050,Nechama,Olano,Engineer,1994-09-27,60139,2
268608,Nechama,Ouhyoung,Senior Staff,1996-04-26,40000,2
268608,Nechama,Ouhyoung,Staff,1990-04-27,40000,2
234635,Nechama,Pfau,Engineer,1990-05-20,40000,2
234635,Nechama,Pfau,Senior Engineer,1996-05-19,40000,2
413986,Nechama,Rassart,Staff,1987-09-30,68230,2
413986,Nechama,Rassart,Senior Staff,1995-09-30,68230,2
480147,Nechama,Rodier,Senior Engineer,2001-10-11,50739,2
480147,Nechama,Rodier,Engineer,1992-10-11,50739,2
227044,Nechama,Rodiger,Senior Engineer,2002-01-01,73532,2
227044,Nechama,Rodiger,Engineer,1996-01-02,73532,2
425738,Nechama,Rusmann,Senior Engineer,1997-07-03,43695,2
425738,Nechama,Rusmann,Engineer,1988-07-03,43695,2
296674,Nechama,Schicker,Staff,1992-05-23,61342,2
296674,Nechama,Schicker,Senior Staff,1998-05-23,61342,2
17479,Nechama,Shokrollahi,Assistant Engineer,1993-06-13,49197,2
17479,Nechama,Shokrollahi,Engineer,1998-06-13,49197,2
77177,Nechama,Suwa,Engineer,1994-12-06,55831,2
77177,Nechama,Suwa,Senior Engineer,1999-12-06,55831,2
459867,Nechama,Theuretzbacher,Assistant Engineer,1995-02-01,43545,2
459867,Nechama,Theuretzbacher,Engineer,2000-02-01,43545,2
498282,Nechama,Trachtenberg,Senior Engineer,1991-04-18,40000,2
498282,Nechama,Trachtenberg,Engineer,1985-04-18,40000,2
251216,Nechama,Tsunoo,Senior Staff,1997-10-01,66261,2
251216,Nechama,Tsunoo,Staff,1988-10-01,66261,2
241855,Nechama,Undy,Engineer,1992-04-16,59676,2
241855,Nechama,Undy,Senior Engineer,1998-04-16,59676,2
261894,Nechama,Versino,Senior Staff,1997-05-15,59071,2
261894,Nechama,Versino,Staff,1988-05-15,59071,2
55835,Nechama,Waymire,Staff,1999-10-19,57430,3
61124,Nechama,Waymire,Staff,1990-02-26,96529,3
61124,Nechama,Waymire,Senior Staff,1999-02-26,96529,3
21288,Nechama,Wendorf,Senior Engineer,1994-03-18,40000,2
21288,Nechama,Wendorf,Engineer,1986-03-18,40000,2
89598,Nectarios,Alpin,Senior Engineer,2001-04-09,40000,2
89598,Nectarios,Alpin,Engineer,1995-04-10,40000,2
251399,Nectarios,Baar,Senior Engineer,1997-11-24,40000,2
251399,Nectarios,Baar,Engineer,1989-11-24,40000,2
76239,Nectarios,Baca,Engineer,1995-07-14,58939,2
76239,Nectarios,Baca,Assistant Engineer,1986-07-14,58939,2
82672,Nectarios,Baez,Assistant Engineer,1991-12-22,40000,2
82672,Nectarios,Baez,Engineer,2000-12-21,40000,2
454014,Nectarios,Bonifati,Staff,1990-07-06,40000,2
454014,Nectarios,Bonifati,Senior Staff,1999-07-06,40000,2
273409,Nectarios,Camarinopoulos,Staff,1994-07-17,40000,2
273409,Nectarios,Camarinopoulos,Senior Staff,2001-07-17,40000,2
65144,Nectarios,Deyuan,Staff,1994-05-02,63968,2
65144,Nectarios,Deyuan,Senior Staff,2001-05-02,63968,2
83419,Nectarios,DiGiano,Senior Engineer,2000-01-21,57888,2
83419,Nectarios,DiGiano,Engineer,1991-01-21,57888,2
245850,Nectarios,Farrag,Senior Staff,2000-10-14,110554,2
245850,Nectarios,Farrag,Staff,1993-10-14,110554,2
81218,Nectarios,Impagliazzo,Senior Engineer,1997-12-26,63558,2
81218,Nectarios,Impagliazzo,Engineer,1989-12-26,63558,2
74186,Nectarios,Landherr,Senior Staff,1994-07-18,52913,2
74186,Nectarios,Landherr,Staff,1987-07-18,52913,2
19754,Nectarios,Litecky,Engineer,1991-11-06,40000,2
19754,Nectarios,Litecky,Senior Engineer,1999-11-06,40000,2
461020,Nectarios,Lubachevsky,Senior Engineer,1998-09-27,57656,2
461020,Nectarios,Lubachevsky,Engineer,1991-09-27,57656,2
294178,Nectarios,Luga,Senior Engineer,1992-05-16,60278,2
294178,Nectarios,Luga,Engineer,1986-05-17,60278,2
62755,Nectarios,Magalhaes,Senior Engineer,1997-01-17,40000,2
62755,Nectarios,Magalhaes,Engineer,1989-01-17,40000,2
253054,Nectarios,Makrucki,Engineer,1994-01-03,40000,2
253054,Nectarios,Makrucki,Senior Engineer,2002-01-03,40000,2
17836,Nectarios,Merle,Senior Staff,1997-07-25,61098,2
17836,Nectarios,Merle,Staff,1990-07-25,61098,2
473605,Nectarios,Monarch,Senior Engineer,1994-05-07,57686,2
473605,Nectarios,Monarch,Engineer,1986-05-07,57686,2
12608,Nectarios,Mondadori,Senior Staff,2000-02-22,40000,2
12608,Nectarios,Mondadori,Staff,1991-02-22,40000,2
39909,Nectarios,Ozeki,Staff,1988-06-29,56365,2
39909,Nectarios,Ozeki,Senior Staff,1994-06-29,56365,2
104870,Nectarios,Peltason,Senior Staff,1994-04-11,94450,2
104870,Nectarios,Peltason,Staff,1989-04-11,94450,2
107680,Nectarios,Perna,Senior Staff,2002-05-25,61200,3
107680,Nectarios,Perna,Staff,1997-05-25,61200,3
64398,Nectarios,Perna,Senior Staff,1985-02-03,71024,3
271876,Nectarios,Sanella,Senior Staff,1995-08-29,51549,2
271876,Nectarios,Sanella,Staff,1990-08-29,51549,2
419828,Nectarios,Skogmar,Senior Engineer,1998-09-12,40000,2
419828,Nectarios,Skogmar,Engineer,1990-09-12,40000,2
283777,Nectarios,Sridhar,Engineer,1995-06-13,40000,2
283777,Nectarios,Sridhar,Assistant Engineer,1986-06-13,40000,2
233481,Nectarios,Talmon,Engineer,1987-04-13,40000,2
233481,Nectarios,Talmon,Senior Engineer,1992-04-12,40000,2
272691,Nectarios,Usery,Senior Staff,2002-01-29,55747,2
272691,Nectarios,Usery,Staff,1996-01-30,55747,2
291196,Nectarios,Waleschkowski,Senior Engineer,2001-12-06,61687,2
291196,Nectarios,Waleschkowski,Engineer,1992-12-06,61687,2
473918,Neelam,Angiulli,Engineer,1995-07-27,40000,2
473918,Neelam,Angiulli,Senior Engineer,2001-07-26,40000,2
412125,Neelam,Asmuth,Senior Engineer,1990-05-13,40000,2
412125,Neelam,Asmuth,Engineer,1985-05-13,40000,2
294742,Neelam,Brender,Staff,1987-01-20,74862,2
294742,Neelam,Brender,Senior Staff,1993-01-19,74862,2
283653,Neelam,Camurati,Staff,1986-01-31,43254,2
283653,Neelam,Camurati,Senior Staff,1992-01-31,43254,2
233653,Neelam,Chachaty,Senior Engineer,1993-09-15,40000,2
233653,Neelam,Chachaty,Engineer,1986-09-15,40000,2
294581,Neelam,Conde,Engineer,2000-08-20,69731,2
294581,Neelam,Conde,Assistant Engineer,1993-08-20,69731,2
232010,Neelam,Farris,Engineer,1997-01-10,45587,2
232010,Neelam,Farris,Senior Engineer,2002-01-10,45587,2
244007,Neelam,Flowers,Senior Engineer,1995-05-18,56654,2
244007,Neelam,Flowers,Engineer,1989-05-18,56654,2
245709,Neelam,Furedi,Staff,1996-04-05,64468,2
245709,Neelam,Furedi,Senior Staff,2001-04-05,64468,2
293718,Neelam,Hainaut,Engineer,1993-07-25,40000,3
293718,Neelam,Hainaut,Assistant Engineer,1988-07-25,40000,3
293718,Neelam,Hainaut,Senior Engineer,1998-07-25,40000,3
491516,Neelam,Heiserman,Senior Staff,1995-04-09,51020,4
491516,Neelam,Heiserman,Staff,1987-04-10,51020,4
497291,Neelam,Heiserman,Engineer,1987-04-23,40000,4
497291,Neelam,Heiserman,Senior Engineer,1992-04-22,40000,4
216145,Neelam,Herber,Engineer,1997-04-17,44389,3
83875,Neelam,Herber,Senior Staff,1995-09-17,43704,3
83875,Neelam,Herber,Staff,1987-09-17,43704,3
263010,Neelam,Ibel,Assistant Engineer,1996-01-20,46756,2
263010,Neelam,Ibel,Engineer,2002-01-19,46756,2
293287,Neelam,Isard,Senior Staff,1998-08-09,75977,2
293287,Neelam,Isard,Staff,1993-08-09,75977,2
419611,Neelam,Lovengreen,Senior Engineer,1999-02-03,57518,2
419611,Neelam,Lovengreen,Engineer,1994-02-03,57518,2
415523,Neelam,Luef,Staff,1990-02-23,57697,2
415523,Neelam,Luef,Senior Staff,1996-02-23,57697,2
49733,Neelam,Magliocco,Staff,1995-01-30,49925,2
49733,Neelam,Magliocco,Senior Staff,2002-01-30,49925,2
60998,Neelam,Norsworthy,Senior Staff,1994-10-15,63016,2
60998,Neelam,Norsworthy,Staff,1985-10-15,63016,2
287505,Neelam,Orlowska,Engineer,1987-03-11,40000,2
